"날짜","종가","시가","고가","저가","거래량","변동 %"
"2021- 02- 07","715.00","673.00","716.00","673.00","914.77M","6.24%"
"2021- 02- 06","673.00","569.00","673.00","566.00","442.91M","18.07%"
"2021- 02- 05","570.00","473.00","570.00","473.00","523.74M","20.51%"
"2021- 02- 04","473.00","463.00","473.00","455.00","211.95M","2.16%"
"2021- 02- 03","463.00","454.00","463.00","443.00","275.66M","1.98%"
"2021- 02- 02","454.00","449.00","482.00","442.00","807.99M","1.11%"
"2021- 02- 01","449.00","379.00","449.00","379.00","589.34M","18.47%"
"2021- 01- 31","379.00","392.00","392.00","379.00","256.40M","-3.56%"
"2021- 01- 30","393.00","381.00","395.00","378.00","289.61M","2.88%"
"2021- 01- 29","382.00","380.00","390.00","380.00","288.14M","0.53%"
"2021- 01- 28","380.00","353.00","381.00","352.00","193.61M","7.65%"
"2021- 01- 27","353.00","379.00","379.00","353.00","160.53M","-6.61%"
"2021- 01- 26","378.00","384.00","384.00","378.00","132.22M","-1.31%"
